part,prov,sow,demand
101274,NL,2025-02-03,0.0
101274,NL,2025-02-10,0.0
101274,NL,2025-02-17,0.0
101274,NL,2025-02-24,0.0
101274,NL,2025-03-03,0.0
101274,NL,2025-03-10,0.0
101274,NL,2025-03-17,0.0
101274,NL,2025-03-24,0.0
101274,NL,2025-03-31,0.0
101274,NL,2025-04-07,0.0
101274,NL,2025-04-14,0.0
101274,NL,2025-04-21,0.0
101274,NL,2025-04-28,0.0
101274,NL,2025-05-05,0.0
101274,NL,2025-05-12,0.0
101274,NL,2025-05-19,0.0
101274,NL,2025-05-26,0.0
101274,NL,2025-06-02,0.0
101274,NL,2025-06-09,0.0
101274,NS,2023-07-03,600.0
101274,NS,2023-07-10,0.0
101274,NS,2023-07-17,0.0
101274,NS,2023-07-24,0.0
101274,NS,2023-07-31,480.0
101274,NS,2023-08-07,0.0
101274,NS,2023-08-14,960.0
101274,NS,2023-08-21,0.0
101274,NS,2023-08-28,3000.0
101274,NS,2023-09-04,0.0
101274,NS,2023-09-11,900.0
101274,NS,2023-09-18,0.0
101274,NS,2023-09-25,0.0
101274,NS,2023-10-02,0.0
101274,NS,2023-10-09,0.0
101274,NS,2023-10-16,0.0
101274,NS,2023-10-23,0.0
101274,NS,2023-10-30,0.0
101274,NS,2023-11-06,0.0
101274,NS,2023-11-13,0.0
101274,NS,2023-11-20,0.0
101274,NS,2023-11-27,0.0
101274,NS,2023-12-04,120.0
101274,NS,2023-12-11,0.0
101274,NS,2023-12-18,240.0
101274,NS,2023-12-25,0.0
101274,NS,2024-01-01,600.0
101274,NS,2024-01-08,0.0
101274,NS,2024-01-15,0.0
101274,NS,2024-01-22,0.0
101274,NS,2024-01-29,1800.0
101274,NS,2024-02-05,0.0
101274,NS,2024-02-12,720.0
101274,NS,2024-02-19,0.0
101274,NS,2024-02-26,240.0
101274,NS,2024-03-04,0.0
101274,NS,2024-03-11,0.0
101274,NS,2024-03-18,0.0
101274,NS,2024-03-25,180.0
101274,NS,2024-04-01,0.0
101274,NS,2024-04-08,360.0
101274,NS,2024-04-15,0.0
101274,NS,2024-04-22,300.0
101274,NS,2024-04-29,0.0
101274,NS,2024-05-06,0.0
101274,NS,2024-05-13,0.0
101274,NS,2024-05-20,240.0
101274,NS,2024-05-27,0.0
101274,NS,2024-06-03,240.0
101274,NS,2024-06-10,0.0
101274,NS,2024-06-17,300.0
101274,NS,2024-06-24,0.0
101274,NS,2024-07-01,300.0
101274,NS,2024-07-08,0.0
101274,NS,2024-07-15,420.0
101274,NS,2024-07-22,0.0
101274,NS,2024-07-29,420.0
101274,NS,2024-08-05,0.0
101274,NS,2024-08-12,0.0
101274,NS,2024-08-19,0.0
101274,NS,2024-08-26,0.0
101274,NS,2024-09-02,0.0
101274,NS,2024-09-09,720.0
101274,NS,2024-09-16,0.0
101274,NS,2024-09-23,240.0
101274,NS,2024-09-30,0.0
101274,NS,2024-10-07,0.0
101274,NS,2024-10-14,0.0
101274,NS,2024-10-21,0.0
101274,NS,2024-10-28,0.0
101274,NS,2024-11-04,60.0
101274,NS,2024-11-11,0.0
101274,NS,2024-11-18,180.0
101274,NS,2024-11-25,0.0
101274,NS,2024-12-02,180.0
101274,NS,2024-12-09,0.0
101274,NS,2024-12-16,180.0
101274,NS,2024-12-23,0.0
101274,NS,2024-12-30,420.0
101274,NS,2025-01-06,0.0
101274,NS,2025-01-13,120.0
101274,NS,2025-01-20,0.0
101274,NS,2025-01-27,480.0
101274,NS,2025-02-03,0.0
101274,NS,2025-02-10,0.0
101274,NS,2025-02-17,0.0
101274,NS,2025-02-24,0.0
101274,NS,2025-03-03,0.0
101274,NS,2025-03-10,0.0
101274,NS,2025-03-17,0.0
101274,NS,2025-03-24,0.0
101274,NS,2025-03-31,0.0
101274,NS,2025-04-07,0.0
101274,NS,2025-04-14,0.0
101274,NS,2025-04-21,0.0
101274,NS,2025-04-28,0.0
101274,NS,2025-05-05,0.0
101274,NS,2025-05-12,0.0
101274,NS,2025-05-19,0.0
101274,NS,2025-05-26,0.0
101274,NS,2025-06-02,0.0
101274,NS,2025-06-09,0.0
101274,NT,2023-07-24,36.0
101274,NT,2023-07-31,0.0
101274,NT,2023-08-07,0.0
101274,NT,2023-08-14,0.0
101274,NT,2023-08-21,0.0
101274,NT,2023-08-28,0.0
101274,NT,2023-09-04,0.0
101274,NT,2023-09-11,0.0
101274,NT,2023-09-18,0.0
101274,NT,2023-09-25,0.0
101274,NT,2023-10-02,0.0
101274,NT,2023-10-09,0.0
101274,NT,2023-10-16,0.0
101274,NT,2023-10-23,144.0
101274,NT,2023-10-30,0.0
101274,NT,2023-11-06,144.0
101274,NT,2023-11-13,0.0
101274,NT,2023-11-20,0.0
101274,NT,2023-11-27,0.0
101274,NT,2023-12-04,24.0
101274,NT,2023-12-11,0.0
101274,NT,2023-12-18,12.0
101274,NT,2023-12-25,0.0
101274,NT,2024-01-01,0.0
101274,NT,2024-01-08,0.0
101274,NT,2024-01-15,0.0
101274,NT,2024-01-22,0.0
101274,NT,2024-01-29,0.0
101274,NT,2024-02-05,0.0
101274,NT,2024-02-12,0.0
101274,NT,2024-02-19,0.0
101274,NT,2024-02-26,0.0
101274,NT,2024-03-04,0.0
101274,NT,2024-03-11,0.0
101274,NT,2024-03-18,0.0
101274,NT,2024-03-25,0.0
101274,NT,2024-04-01,0.0
101274,NT,2024-04-08,0.0
101274,NT,2024-04-15,0.0
101274,NT,2024-04-22,48.0
101274,NT,2024-04-29,48.0
101274,NT,2024-05-06,0.0
101274,NT,2024-05-13,48.0
101274,NT,2024-05-20,0.0
101274,NT,2024-05-27,0.0
101274,NT,2024-06-03,0.0
101274,NT,2024-06-10,0.0
101274,NT,2024-06-17,0.0
101274,NT,2024-06-24,0.0
101274,NT,2024-07-01,0.0
101274,NT,2024-07-08,0.0
101274,NT,2024-07-15,0.0
101274,NT,2024-07-22,0.0
101274,NT,2024-07-29,0.0
101274,NT,2024-08-05,0.0
101274,NT,2024-08-12,0.0
101274,NT,2024-08-19,0.0
101274,NT,2024-08-26,24.0
101274,NT,2024-09-02,0.0
101274,NT,2024-09-09,0.0
101274,NT,2024-09-16,0.0
101274,NT,2024-09-23,0.0
101274,NT,2024-09-30,0.0
101274,NT,2024-10-07,0.0
101274,NT,2024-10-14,0.0
101274,NT,2024-10-21,0.0
101274,NT,2024-10-28,0.0
101274,NT,2024-11-04,0.0
101274,NT,2024-11-11,0.0
101274,NT,2024-11-18,0.0
101274,NT,2024-11-25,0.0
101274,NT,2024-12-02,24.0
101274,NT,2024-12-09,0.0
101274,NT,2024-12-16,60.0
101274,NT,2024-12-23,0.0
101274,NT,2024-12-30,0.0
101274,NT,2025-01-06,0.0
101274,NT,2025-01-13,0.0
101274,NT,2025-01-20,72.0
101274,NT,2025-01-27,0.0
101274,NT,2025-02-03,0.0
101274,NT,2025-02-10,0.0
101274,NT,2025-02-17,0.0
101274,NT,2025-02-24,0.0
101274,NT,2025-03-03,0.0
101274,NT,2025-03-10,0.0
101274,NT,2025-03-17,0.0
101274,NT,2025-03-24,0.0
101274,NT,2025-03-31,0.0
101274,NT,2025-04-07,0.0
101274,NT,2025-04-14,0.0
101274,NT,2025-04-21,0.0
101274,NT,2025-04-28,0.0
101274,NT,2025-05-05,0.0
101274,NT,2025-05-12,0.0
101274,NT,2025-05-19,0.0
101274,NT,2025-05-26,0.0
101274,NT,2025-06-02,0.0
101274,NT,2025-06-09,0.0
101274,NU,2023-07-10,72.0
101274,NU,2023-07-17,0.0
101274,NU,2023-07-24,24.0
101274,NU,2023-07-31,0.0
101274,NU,2023-08-07,0.0
101274,NU,2023-08-14,0.0
101274,NU,2023-08-21,24.0
101274,NU,2023-08-28,0.0
101274,NU,2023-09-04,0.0
101274,NU,2023-09-11,0.0
101274,NU,2023-09-18,0.0
101274,NU,2023-09-25,24.0
101274,NU,2023-10-02,0.0
101274,NU,2023-10-09,0.0
101274,NU,2023-10-16,0.0
101274,NU,2023-10-23,0.0
101274,NU,2023-10-30,0.0
101274,NU,2023-11-06,0.0
101274,NU,2023-11-13,60.0
101274,NU,2023-11-20,0.0
101274,NU,2023-11-27,0.0
101274,NU,2023-12-04,0.0
101274,NU,2023-12-11,0.0
101274,NU,2023-12-18,0.0
101274,NU,2023-12-25,0.0
101274,NU,2024-01-01,0.0
101274,NU,2024-01-08,0.0
101274,NU,2024-01-15,60.0
101274,NU,2024-01-22,0.0
101274,NU,2024-01-29,0.0
101274,NU,2024-02-05,0.0
101274,NU,2024-02-12,48.0
101274,NU,2024-02-19,0.0
101274,NU,2024-02-26,0.0
101274,NU,2024-03-04,0.0
101274,NU,2024-03-11,0.0
101274,NU,2024-03-18,0.0
101274,NU,2024-03-25,0.0
101274,NU,2024-04-01,0.0
101274,NU,2024-04-08,0.0
101274,NU,2024-04-15,0.0
101274,NU,2024-04-22,0.0
101274,NU,2024-04-29,0.0
101274,NU,2024-05-06,72.0
101274,NU,2024-05-13,0.0
101274,NU,2024-05-20,0.0
101274,NU,2024-05-27,0.0
101274,NU,2024-06-03,0.0
101274,NU,2024-06-10,0.0
101274,NU,2024-06-17,48.0
101274,NU,2024-06-24,0.0
101274,NU,2024-07-01,0.0
101274,NU,2024-07-08,0.0
101274,NU,2024-07-15,0.0
101274,NU,2024-07-22,0.0
101274,NU,2024-07-29,0.0
101274,NU,2024-08-05,0.0
101274,NU,2024-08-12,0.0
101274,NU,2024-08-19,0.0
101274,NU,2024-08-26,0.0
101274,NU,2024-09-02,0.0
101274,NU,2024-09-09,0.0
101274,NU,2024-09-16,0.0
101274,NU,2024-09-23,72.0
101274,NU,2024-09-30,0.0
101274,NU,2024-10-07,0.0
101274,NU,2024-10-14,0.0
101274,NU,2024-10-21,0.0
101274,NU,2024-10-28,72.0
101274,NU,2024-11-04,0.0
101274,NU,2024-11-11,0.0
101274,NU,2024-11-18,0.0
101274,NU,2024-11-25,0.0
101274,NU,2024-12-02,0.0
101274,NU,2024-12-09,0.0
101274,NU,2024-12-16,120.0
101274,NU,2024-12-23,0.0
101274,NU,2024-12-30,0.0
101274,NU,2025-01-06,0.0
101274,NU,2025-01-13,0.0
101274,NU,2025-01-20,0.0
101274,NU,2025-01-27,0.0
101274,NU,2025-02-03,0.0
101274,NU,2025-02-10,144.0
101274,NU,2025-02-17,0.0
101274,NU,2025-02-24,0.0
101274,NU,2025-03-03,0.0
101274,NU,2025-03-10,0.0
101274,NU,2025-03-17,0.0
101274,NU,2025-03-24,0.0
101274,NU,2025-03-31,0.0
101274,NU,2025-04-07,0.0
101274,NU,2025-04-14,0.0
101274,NU,2025-04-21,0.0
101274,NU,2025-04-28,0.0
101274,NU,2025-05-05,0.0
101274,NU,2025-05-12,0.0
101274,NU,2025-05-19,0.0
101274,NU,2025-05-26,0.0
101274,NU,2025-06-02,0.0
101274,NU,2025-06-09,0.0
101274,ON,2023-07-03,96.0
101274,ON,2023-07-10,0.0
101274,ON,2023-07-17,288.0
101274,ON,2023-07-24,624.0
101274,ON,2023-07-31,192.0
101274,ON,2023-08-07,432.0
101274,ON,2023-08-14,0.0
101274,ON,2023-08-21,0.0
101274,ON,2023-08-28,816.0
101274,ON,2023-09-04,0.0
101274,ON,2023-09-11,0.0
101274,ON,2023-09-18,624.0
101274,ON,2023-09-25,144.0
101274,ON,2023-10-02,0.0
101274,ON,2023-10-09,48.0
101274,ON,2023-10-16,0.0
101274,ON,2023-10-23,0.0
101274,ON,2023-10-30,0.0
101274,ON,2023-11-06,240.0
101274,ON,2023-11-13,144.0
101274,ON,2023-11-20,288.0
101274,ON,2023-11-27,96.0
101274,ON,2023-12-04,144.0
101274,ON,2023-12-11,144.0
101274,ON,2023-12-18,192.0
101274,ON,2023-12-25,384.0
101274,ON,2024-01-01,144.0
101274,ON,2024-01-08,240.0
101274,ON,2024-01-15,144.0
101274,ON,2024-01-22,96.0
101274,ON,2024-01-29,0.0
101274,ON,2024-02-05,144.0
101274,ON,2024-02-12,0.0
101274,ON,2024-02-19,144.0
101274,ON,2024-02-26,0.0
101274,ON,2024-03-04,240.0
101274,ON,2024-03-11,0.0
101274,ON,2024-03-18,240.0
101274,ON,2024-03-25,0.0
101274,ON,2024-04-01,144.0
101274,ON,2024-04-08,96.0
101274,ON,2024-04-15,0.0
101274,ON,2024-04-22,96.0
101274,ON,2024-04-29,0.0
101274,ON,2024-05-06,0.0
101274,ON,2024-05-13,0.0
101274,ON,2024-05-20,0.0
101274,ON,2024-05-27,0.0
101274,ON,2024-06-03,240.0
101274,ON,2024-06-10,0.0
101274,ON,2024-06-17,0.0
101274,ON,2024-06-24,0.0
101274,ON,2024-07-01,0.0
101274,ON,2024-07-08,0.0
101274,ON,2024-07-15,48.0
101274,ON,2024-07-22,96.0
101274,ON,2024-07-29,96.0
101274,ON,2024-08-05,96.0
101274,ON,2024-08-12,48.0
101274,ON,2024-08-19,0.0
101274,ON,2024-08-26,192.0
101274,ON,2024-09-02,144.0
101274,ON,2024-09-09,48.0
101274,ON,2024-09-16,96.0
101274,ON,2024-09-23,96.0
101274,ON,2024-09-30,0.0
101274,ON,2024-10-07,0.0
101274,ON,2024-10-14,0.0
101274,ON,2024-10-21,48.0
101274,ON,2024-10-28,48.0
101274,ON,2024-11-04,0.0
101274,ON,2024-11-11,96.0
101274,ON,2024-11-18,0.0
101274,ON,2024-11-25,0.0
101274,ON,2024-12-02,96.0
101274,ON,2024-12-09,48.0
101274,ON,2024-12-16,0.0
101274,ON,2024-12-23,0.0
101274,ON,2024-12-30,0.0
101274,ON,2025-01-06,96.0
101274,ON,2025-01-13,192.0
101274,ON,2025-01-20,0.0
101274,ON,2025-01-27,0.0
101274,ON,2025-02-03,0.0
101274,ON,2025-02-10,0.0
101274,ON,2025-02-17,0.0
101274,ON,2025-02-24,0.0
101274,ON,2025-03-03,0.0
101274,ON,2025-03-10,0.0
101274,ON,2025-03-17,0.0
101274,ON,2025-03-24,0.0
101274,ON,2025-03-31,0.0
101274,ON,2025-04-07,0.0
101274,ON,2025-04-14,0.0
101274,ON,2025-04-21,3135.0
101274,ON,2025-04-28,0.0
101274,ON,2025-05-05,0.0
101274,ON,2025-05-12,0.0
101274,ON,2025-05-19,0.0
101274,ON,2025-05-26,0.0
101274,ON,2025-06-02,0.0
101274,ON,2025-06-09,0.0
101274,SK,2023-07-17,24.0
101274,SK,2023-07-24,48.0
101274,SK,2023-07-31,84.0
101274,SK,2023-08-07,0.0
101274,SK,2023-08-14,0.0
101274,SK,2023-08-21,0.0
101274,SK,2023-08-28,72.0
101274,SK,2023-09-04,60.0
101274,SK,2023-09-11,36.0
101274,SK,2023-09-18,0.0
101274,SK,2023-09-25,60.0
101274,SK,2023-10-02,60.0
101274,SK,2023-10-09,36.0
101274,SK,2023-10-16,0.0
101274,SK,2023-10-23,0.0
101274,SK,2023-10-30,36.0
101274,SK,2023-11-06,24.0
101274,SK,2023-11-13,0.0
101274,SK,2023-11-20,0.0
101274,SK,2023-11-27,0.0
101274,SK,2023-12-04,0.0
101274,SK,2023-12-11,0.0
101274,SK,2023-12-18,0.0
101274,SK,2023-12-25,0.0
101274,SK,2024-01-01,0.0
101274,SK,2024-01-08,0.0
101274,SK,2024-01-15,0.0
101274,SK,2024-01-22,0.0
101274,SK,2024-01-29,0.0
101274,SK,2024-02-05,72.0
101274,SK,2024-02-12,0.0
101274,SK,2024-02-19,12.0
101274,SK,2024-02-26,0.0
101274,SK,2024-03-04,12.0
101274,SK,2024-03-11,24.0
101274,SK,2024-03-18,0.0
101274,SK,2024-03-25,0.0
101274,SK,2024-04-01,12.0
101274,SK,2024-04-08,0.0
101274,SK,2024-04-15,0.0
101274,SK,2024-04-22,24.0
101274,SK,2024-04-29,0.0
101274,SK,2024-05-06,0.0
101274,SK,2024-05-13,36.0
101274,SK,2024-05-20,0.0
101274,SK,2024-05-27,0.0
101274,SK,2024-06-03,60.0
101274,SK,2024-06-10,0.0
101274,SK,2024-06-17,12.0
101274,SK,2024-06-24,12.0
101274,SK,2024-07-01,24.0
101274,SK,2024-07-08,0.0
101274,SK,2024-07-15,0.0
101274,SK,2024-07-22,0.0
101274,SK,2024-07-29,0.0
101274,SK,2024-08-05,0.0
101274,SK,2024-08-12,12.0
101274,SK,2024-08-19,0.0
101274,SK,2024-08-26,0.0
101274,SK,2024-09-02,0.0
101274,SK,2024-09-09,552.0
101274,SK,2024-09-16,24.0
101274,SK,2024-09-23,0.0
101274,SK,2024-09-30,0.0
101274,SK,2024-10-07,0.0
101274,SK,2024-10-14,0.0
101274,SK,2024-10-21,24.0
101274,SK,2024-10-28,0.0
101274,SK,2024-11-04,60.0
101274,SK,2024-11-11,0.0
101274,SK,2024-11-18,0.0
101274,SK,2024-11-25,0.0
101274,SK,2024-12-02,0.0
101274,SK,2024-12-09,12.0
101274,SK,2024-12-16,0.0
101274,SK,2024-12-23,0.0
101274,SK,2024-12-30,0.0
101274,SK,2025-01-06,24.0
101274,SK,2025-01-13,24.0
101274,SK,2025-01-20,0.0
101274,SK,2025-01-27,48.0
101274,SK,2025-02-03,0.0
101274,SK,2025-02-10,24.0
101274,SK,2025-02-17,36.0
101274,SK,2025-02-24,0.0
101274,SK,2025-03-03,72.0
101274,SK,2025-03-10,0.0
101274,SK,2025-03-17,0.0
101274,SK,2025-03-24,0.0
101274,SK,2025-03-31,0.0
101274,SK,2025-04-07,0.0
101274,SK,2025-04-14,0.0
101274,SK,2025-04-21,0.0
101274,SK,2025-04-28,0.0
101274,SK,2025-05-05,0.0
101274,SK,2025-05-12,0.0
101274,SK,2025-05-19,0.0
101274,SK,2025-05-26,0.0
101274,SK,2025-06-02,0.0
101274,SK,2025-06-09,0.0
101274,YT,2024-03-25,12.0
101274,YT,2024-04-01,0.0
101274,YT,2024-04-08,0.0
101274,YT,2024-04-15,0.0
101274,YT,2024-04-22,0.0
101274,YT,2024-04-29,0.0
101274,YT,2024-05-06,0.0
101274,YT,2024-05-13,0.0
101274,YT,2024-05-20,0.0
101274,YT,2024-05-27,12.0
101274,YT,2024-06-03,0.0
101274,YT,2024-06-10,0.0
101274,YT,2024-06-17,12.0
101274,YT,2024-06-24,0.0
101274,YT,2024-07-01,0.0
101274,YT,2024-07-08,0.0
101274,YT,2024-07-15,0.0
101274,YT,2024-07-22,24.0
101274,YT,2024-07-29,0.0
101274,YT,2024-08-05,0.0
101274,YT,2024-08-12,0.0
101274,YT,2024-08-19,0.0
101274,YT,2024-08-26,0.0
101274,YT,2024-09-02,0.0
101274,YT,2024-09-09,0.0
101274,YT,2024-09-16,0.0
101274,YT,2024-09-23,0.0
101274,YT,2024-09-30,0.0
101274,YT,2024-10-07,0.0
101274,YT,2024-10-14,0.0
101274,YT,2024-10-21,0.0
101274,YT,2024-10-28,0.0
101274,YT,2024-11-04,0.0
101274,YT,2024-11-11,0.0
101274,YT,2024-11-18,0.0
101274,YT,2024-11-25,0.0
101274,YT,2024-12-02,0.0
101274,YT,2024-12-09,0.0
101274,YT,2024-12-16,0.0
101274,YT,2024-12-23,0.0
101274,YT,2024-12-30,0.0
101274,YT,2025-01-06,0.0
101274,YT,2025-01-13,0.0
101274,YT,2025-01-20,0.0
101274,YT,2025-01-27,0.0
101274,YT,2025-02-03,0.0
101274,YT,2025-02-10,0.0
101274,YT,2025-02-17,0.0
101274,YT,2025-02-24,0.0
101274,YT,2025-03-03,0.0
101274,YT,2025-03-10,0.0
101274,YT,2025-03-17,0.0
101274,YT,2025-03-24,0.0
101274,YT,2025-03-31,0.0
101274,YT,2025-04-07,0.0
101274,YT,2025-04-14,0.0
101274,YT,2025-04-21,0.0
101274,YT,2025-04-28,0.0
101274,YT,2025-05-05,0.0
101274,YT,2025-05-12,0.0
101274,YT,2025-05-19,0.0
101274,YT,2025-05-26,0.0
101274,YT,2025-06-02,0.0
101274,YT,2025-06-09,0.0
101275,MB,2023-07-10,6.0
101275,MB,2023-07-17,6.0
101275,MB,2023-07-24,0.0
101275,MB,2023-07-31,0.0
101275,MB,2023-08-07,0.0
101275,MB,2023-08-14,6.0
101275,MB,2023-08-21,0.0
101275,MB,2023-08-28,12.0
101275,MB,2023-09-04,0.0
101275,MB,2023-09-11,6.0
101275,MB,2023-09-18,0.0
101275,MB,2023-09-25,0.0
101275,MB,2023-10-02,0.0
101275,MB,2023-10-09,0.0
101275,MB,2023-10-16,6.0
101275,MB,2023-10-23,6.0
101275,MB,2023-10-30,0.0
101275,MB,2023-11-06,0.0
101275,MB,2023-11-13,0.0
101275,MB,2023-11-20,0.0
101275,MB,2023-11-27,0.0
101275,MB,2023-12-04,0.0
101275,MB,2023-12-11,0.0
101275,MB,2023-12-18,0.0
101275,MB,2023-12-25,0.0
101275,MB,2024-01-01,0.0
101275,MB,2024-01-08,0.0
101275,MB,2024-01-15,0.0
101275,MB,2024-01-22,0.0
101275,MB,2024-01-29,0.0
101275,MB,2024-02-05,0.0
101275,MB,2024-02-12,0.0
101275,MB,2024-02-19,0.0
101275,MB,2024-02-26,0.0
101275,MB,2024-03-04,0.0
101275,MB,2024-03-11,0.0
101275,MB,2024-03-18,1086.0
101275,MB,2024-03-25,12.0
101275,MB,2024-04-01,0.0
101275,MB,2024-04-08,0.0
101275,MB,2024-04-15,0.0
101275,MB,2024-04-22,0.0
101275,MB,2024-04-29,0.0
101275,MB,2024-05-06,0.0
101275,MB,2024-05-13,0.0
101275,MB,2024-05-20,0.0
101275,MB,2024-05-27,0.0
101275,MB,2024-06-03,0.0
101275,MB,2024-06-10,0.0
101275,MB,2024-06-17,0.0
101275,MB,2024-06-24,0.0
101275,MB,2024-07-01,0.0
101275,MB,2024-07-08,0.0
101275,MB,2024-07-15,0.0
101275,MB,2024-07-22,0.0
101275,MB,2024-07-29,0.0
101275,MB,2024-08-05,0.0
101275,MB,2024-08-12,0.0
101275,MB,2024-08-19,0.0
101275,MB,2024-08-26,0.0
101275,MB,2024-09-02,0.0
101275,MB,2024-09-09,0.0
101275,MB,2024-09-16,0.0
101275,MB,2024-09-23,0.0
101275,MB,2024-09-30,0.0
101275,MB,2024-10-07,0.0
101275,MB,2024-10-14,0.0
101275,MB,2024-10-21,0.0
101275,MB,2024-10-28,0.0
101275,MB,2024-11-04,0.0
101275,MB,2024-11-11,0.0
101275,MB,2024-11-18,0.0
101275,MB,2024-11-25,0.0
101275,MB,2024-12-02,0.0
101275,MB,2024-12-09,0.0
101275,MB,2024-12-16,0.0
101275,MB,2024-12-23,0.0
101275,MB,2024-12-30,0.0
101275,MB,2025-01-06,0.0
101275,MB,2025-01-13,0.0
101275,MB,2025-01-20,0.0
101275,MB,2025-01-27,0.0
101275,MB,2025-02-03,0.0
101275,MB,2025-02-10,0.0
101275,MB,2025-02-17,0.0
101275,MB,2025-02-24,0.0
101275,MB,2025-03-03,0.0
101275,MB,2025-03-10,0.0
101275,MB,2025-03-17,0.0
101275,MB,2025-03-24,0.0
101275,MB,2025-03-31,0.0
101275,MB,2025-04-07,0.0
101275,MB,2025-04-14,0.0
101275,MB,2025-04-21,0.0
101275,MB,2025-04-28,0.0
101275,MB,2025-05-05,0.0
101275,MB,2025-05-12,0.0
101275,MB,2025-05-19,0.0
101275,MB,2025-05-26,0.0
101275,MB,2025-06-02,0.0
101275,MB,2025-06-09,0.0
101275,NB,2023-11-20,1200.0
101275,NB,2023-11-27,0.0
101275,NB,2023-12-04,0.0
101275,NB,2023-12-11,0.0
101275,NB,2023-12-18,0.0
101275,NB,2023-12-25,0.0
101275,NB,2024-01-01,0.0
101275,NB,2024-01-08,0.0
101275,NB,2024-01-15,0.0
101275,NB,2024-01-22,0.0
101275,NB,2024-01-29,0.0
101275,NB,2024-02-05,0.0
101275,NB,2024-02-12,0.0
101275,NB,2024-02-19,0.0
101275,NB,2024-02-26,0.0
101275,NB,2024-03-04,0.0
101275,NB,2024-03-11,0.0
101275,NB,2024-03-18,0.0
101275,NB,2024-03-25,0.0
101275,NB,2024-04-01,0.0
101275,NB,2024-04-08,0.0
101275,NB,2024-04-15,0.0
101275,NB,2024-04-22,0.0
101275,NB,2024-04-29,0.0
101275,NB,2024-05-06,0.0
101275,NB,2024-05-13,0.0
101275,NB,2024-05-20,0.0
101275,NB,2024-05-27,0.0
101275,NB,2024-06-03,0.0
101275,NB,2024-06-10,0.0
101275,NB,2024-06-17,0.0
101275,NB,2024-06-24,0.0
101275,NB,2024-07-01,0.0
101275,NB,2024-07-08,0.0
101275,NB,2024-07-15,0.0
101275,NB,2024-07-22,0.0
101275,NB,2024-07-29,0.0
101275,NB,2024-08-05,0.0
101275,NB,2024-08-12,0.0
101275,NB,2024-08-19,0.0
101275,NB,2024-08-26,0.0
101275,NB,2024-09-02,0.0
101275,NB,2024-09-09,0.0
101275,NB,2024-09-16,0.0
101275,NB,2024-09-23,0.0
101275,NB,2024-09-30,0.0
101275,NB,2024-10-07,0.0
101275,NB,2024-10-14,0.0
101275,NB,2024-10-21,0.0
101275,NB,2024-10-28,0.0
101275,NB,2024-11-04,0.0
101275,NB,2024-11-11,0.0
101275,NB,2024-11-18,0.0
101275,NB,2024-11-25,0.0
101275,NB,2024-12-02,0.0
101275,NB,2024-12-09,0.0
101275,NB,2024-12-16,0.0
101275,NB,2024-12-23,0.0
101275,NB,2024-12-30,0.0
101275,NB,2025-01-06,0.0
101275,NB,2025-01-13,0.0
101275,NB,2025-01-20,0.0
101275,NB,2025-01-27,0.0
101275,NB,2025-02-03,0.0
101275,NB,2025-02-10,0.0
101275,NB,2025-02-17,0.0
101275,NB,2025-02-24,0.0
101275,NB,2025-03-03,0.0
101275,NB,2025-03-10,0.0
101275,NB,2025-03-17,0.0
101275,NB,2025-03-24,0.0
101275,NB,2025-03-31,0.0
101275,NB,2025-04-07,0.0
101275,NB,2025-04-14,0.0
101275,NB,2025-04-21,0.0
101275,NB,2025-04-28,0.0
101275,NB,2025-05-05,0.0
101275,NB,2025-05-12,0.0
101275,NB,2025-05-19,0.0
101275,NB,2025-05-26,0.0
101275,NB,2025-06-02,0.0
101275,NB,2025-06-09,0.0
101275,NL,2023-07-03,72.0
101275,NL,2023-07-10,60.0
101275,NL,2023-07-17,60.0
101275,NL,2023-07-24,120.0
101275,NL,2023-07-31,204.0
101275,NL,2023-08-07,0.0
101275,NL,2023-08-14,120.0
101275,NL,2023-08-21,0.0
101275,NL,2023-08-28,120.0
101275,NL,2023-09-04,120.0
101275,NL,2023-09-11,60.0
101275,NL,2023-09-18,240.0
101275,NL,2023-09-25,120.0
101275,NL,2023-10-02,60.0
101275,NL,2023-10-09,120.0
101275,NL,2023-10-16,0.0
101275,NL,2023-10-23,0.0
101275,NL,2023-10-30,0.0
101275,NL,2023-11-06,60.0
101275,NL,2023-11-13,0.0
101275,NL,2023-11-20,0.0
101275,NL,2023-11-27,0.0
101275,NL,2023-12-04,0.0
101275,NL,2023-12-11,0.0
101275,NL,2023-12-18,0.0
101275,NL,2023-12-25,0.0
101275,NL,2024-01-01,0.0
101275,NL,2024-01-08,0.0
101275,NL,2024-01-15,0.0
101275,NL,2024-01-22,0.0
101275,NL,2024-01-29,0.0
101275,NL,2024-02-05,0.0
101275,NL,2024-02-12,0.0
101275,NL,2024-02-19,0.0
101275,NL,2024-02-26,0.0
101275,NL,2024-03-04,0.0
101275,NL,2024-03-11,0.0
101275,NL,2024-03-18,0.0
101275,NL,2024-03-25,0.0
101275,NL,2024-04-01,0.0
101275,NL,2024-04-08,0.0
101275,NL,2024-04-15,0.0
101275,NL,2024-04-22,0.0
101275,NL,2024-04-29,0.0
101275,NL,2024-05-06,0.0
101275,NL,2024-05-13,0.0
101275,NL,2024-05-20,0.0
101275,NL,2024-05-27,0.0
101275,NL,2024-06-03,0.0
101275,NL,2024-06-10,0.0
101275,NL,2024-06-17,0.0
101275,NL,2024-06-24,0.0
